country_code,year,death_rate
AND,1999,21.718645355636767
AND,2000,20.914081116845235
AND,2001,20.42410425341173
AND,2002,20.01989074253961
AND,2003,19.812949273001266
AND,2004,19.757935121871125
AND,2005,19.44612086897321
AND,2006,19.06047449516124
AND,2007,18.790496551350262
AND,2008,18.61435837580875
AND,2009,18.489391322114116
AND,2010,18.281500282010953
AND,2011,18.38400112404882
AND,2012,17.67548718261689
AND,2013,17.189341777408647
AND,2014,16.315472872363905
AND,2015,16.652145832769765
AND,2016,15.606827403240606
AND,2017,15.569478463523978
AGO,1990,224.50866726028582
AGO,1991,222.34984566666986
AGO,1992,219.92687439492275
AGO,1993,219.58744175568575
AGO,1994,217.4534408123183
AGO,1995,213.7287123549389
AGO,1996,207.3777320587852
AGO,1997,202.2717564385341
AGO,1998,202.73190309627367
AGO,1999,196.4918893347819
AGO,2000,191.2087298548048
AGO,2001,183.01527099269114
AGO,2002,175.96043242809804
AGO,2003,169.93590026948806
AGO,2004,167.14116165044663
AGO,2005,157.74187131620013
AGO,2006,150.62967438910917
AGO,2007,142.4036055551156
AGO,2008,136.30882621709375
AGO,2009,129.55745964235814
AGO,2010,123.46137265879965
AGO,2011,117.94354500459306
AGO,2012,113.69839060882177
AGO,2013,109.86992169074537
AGO,2014,103.29178466924537
AGO,2015,100.23948013351287
AGO,2016,97.12452930796339
AGO,2017,95.21990919773064
ATG,1990,46.28120635533353
ATG,1991,45.863441963426816
ATG,1992,46.322183420131736
ATG,1993,46.76812929132376
ATG,1994,47.03228701832796
ATG,1995,47.47547668365306
ATG,1996,47.499636615906034
ATG,1997,47.492600766746975
ATG,1998,46.48029508435967
ATG,1999,45.65143180053425
ATG,2000,44.719574879317946
ATG,2001,44.52085931375997
ATG,2002,43.710336987339595
ATG,2003,43.17540727059852
ATG,2004,42.2140983614837
ATG,2005,41.43386595919939
ATG,2006,40.770094747363586
ATG,2007,39.638286814755475
ATG,2008,38.986341981377656
ATG,2009,38.169559312189726
ATG,2010,37.70120804770608
ATG,2011,37.574755619125924
ATG,2012,35.92164539593005
ATG,2013,35.03306983840219
ATG,2014,34.13568665051038
ATG,2015,33.58601961889342
ATG,2016,32.52075794643337
ATG,2017,32.35337087889398
ARG,1990,45.26229280158971
ARG,1991,45.157190206599054
ARG,1992,45.70004430232637
ARG,1993,44.58503481642714
ARG,1994,42.91370421599532
ARG,1995,42.40997892323005
ARG,1996,43.19155251966903
ARG,1997,44.01650798233655
ARG,1998,44.80417863672557
ARG,1999,45.39861795310025
ARG,2000,42.73940102751991
ARG,2001,43.22899472128867
ARG,2002,43.59261461551461
ARG,2003,43.50969520163412
ARG,2004,41.1329308765786
ARG,2005,39.158755770429735
ARG,2006,39.12231172425348
ARG,2007,40.235382964788634
ARG,2008,38.336821050402975
ARG,2009,37.99817355091504
ARG,2010,37.3423126291042
ARG,2011,37.79314028595842
ARG,2012,36.006210287911955
ARG,2013,35.05016877791716
ARG,2014,33.11331247780929
ARG,2015,33.08692384629538
ARG,2016,31.838073425521078
ARG,2017,31.057882843033887
ARM,1990,105.97757330942189
ARM,1991,109.12721733994158
ARM,1992,113.6124823513261
ARM,1993,114.97087540548152
ARM,1994,112.76488940204428
ARM,1995,109.22923897083719
ARM,1996,106.76469709853134
ARM,1997,101.40354451730012
ARM,1998,97.69307659942643
ARM,1999,96.58861417639851
ARM,2000,93.84658134365908
ARM,2001,92.13251003193207
ARM,2002,93.13617288738375
ARM,2003,92.45348838067878
ARM,2004,89.08965727630364
ARM,2005,86.60722260806439
ARM,2006,85.26840716027354
ARM,2007,82.93765424192924
ARM,2008,81.78156822279996
ARM,2009,80.23465274251024
ARM,2010,78.05489979260052
ARM,2011,75.99891371123226
ARM,2012,72.48638652217669
ARM,2013,68.78030528810686
ARM,2014,66.48719723372632
ARM,2015,67.15583171909857
ARM,2016,64.86230501424498
ARM,2017,64.81278002952513
,1990,26.20399231334648
,1991,25.446062471670874
,1992,25.283372508322632
,1993,24.307689418009844
,1994,23.892865498067383
,1995,22.856811792873234
,1996,22.732266920243156
,1997,22.06236934110264
,1998,21.066687924616186
,1999,20.113395071189327
,2000,19.02976205073977
,2001,18.316551666716
,2002,17.883763415551105
,2003,17.04601775023453
,2004,16.159677176581482
,2005,15.21386064988266
,2006,14.745382659692407
,2007,14.717344034653074
,2008,14.42797937358265
,2009,13.892143953271198
,2010,13.334946840203548
,2011,13.520569118505136
,2012,12.393362007964068
,2013,11.6651190937567
,2014,11.1776556506607
,2015,10.987306785045744
,2016,10.291204862952053
,2017,10.45977466718163
AUS,1990,26.705026850744545
AUS,1991,25.915028420621134
AUS,1992,25.70745496366259
AUS,1993,24.635592289348153
AUS,1994,24.381847944726143
AUS,1995,23.100380087493967
AUS,1996,23.04465163005374
AUS,1997,22.43024858987972
AUS,1998,21.505289594450755
AUS,1999,20.409112501978324
AUS,2000,19.39821909636532
AUS,2001,18.58572169360412
AUS,2002,18.11849246599016
AUS,2003,17.2383043030774
AUS,2004,16.34769749023735
AUS,2005,15.413368827263504
AUS,2006,14.922393248302274
AUS,2007,14.921404898617663
AUS,2008,14.646833010905398
AUS,2009,14.115633945713046
AUS,2010,13.571712560243794
AUS,2011,13.72762589437227
AUS,2012,12.659725312034098
AUS,2013,11.874490468309276
AUS,2014,11.472679444134
AUS,2015,11.27679379229225
AUS,2016,10.586439853479725
AUS,2017,10.795951827407098
AUT,1990,35.482038109452645
AUT,1991,35.456161232769915
AUT,1992,34.7505220834778
AUT,1993,34.323680292412995
AUT,1994,33.19491499932491
AUT,1995,32.72403257275599
AUT,1996,32.553410382125755
AUT,1997,31.389359818584328
AUT,1998,30.94825961774479
AUT,1999,30.281891713760164
AUT,2000,29.14994519549931
AUT,2001,27.94396198215856
AUT,2002,27.580554590877306
AUT,2003,27.280608225061588
AUT,2004,26.059428326258526
AUT,2005,25.299477393981306
AUT,2006,24.068343510476602
AUT,2007,23.628225880193842
AUT,2008,22.77524311531383
AUT,2009,22.758968149429354
AUT,2010,21.838798497406852
AUT,2011,21.516929630405286
AUT,2012,20.250830374856953
AUT,2013,19.715039774882698
AUT,2014,18.873903944744814
AUT,2015,18.85776731859494
AUT,2016,17.812976640233504
AUT,2017,17.58634934991682
AZE,1990,103.71703895743927
AZE,1991,108.51366125276337
AZE,1992,117.03223689957653
AZE,1993,122.14664240714208
AZE,1994,127.90881155826416
AZE,1995,126.82275914231353
AZE,1996,126.7403623497629
AZE,1997,123.78808266797706
AZE,1998,121.56486672391877
AZE,1999,116.83327496128278
AZE,2000,111.7348178618593
AZE,2001,110.14122202622737
AZE,2002,111.52024817118753
AZE,2003,112.56199571882087
AZE,2004,109.27693809169088
AZE,2005,107.88809100933612
AZE,2006,105.33481248557523
AZE,2007,99.86954847254833
AZE,2008,97.72392920774243
AZE,2009,95.41624017785033
AZE,2010,93.80287277990334
AZE,2011,93.23739979366523
AZE,2012,89.90256184417429
AZE,2013,87.32422763084182
AZE,2014,83.7529466969109
AZE,2015,83.30039503349123
AZE,2016,80.7165557943871
AZE,2017,80.19455281619848
BHS,1990,47.5922948115077
BHS,1991,47.07552975100386
BHS,1992,46.812322642944366
BHS,1993,46.89616191044216
BHS,1994,47.07679265533575
BHS,1995,46.62588179990537
BHS,1996,47.87630082732597
BHS,1997,44.5659732763251
BHS,1998,42.87665182085311
BHS,1999,43.23433189844731
BHS,2000,41.35433028174356
BHS,2001,41.285518154716904
BHS,2002,39.21850783958302
BHS,2003,38.25684881662996
BHS,2004,37.84800487927996
BHS,2005,36.498291170813786
BHS,2006,37.43730740294472
BHS,2007,36.20133855211853
BHS,2008,36.23398836325754
BHS,2009,36.60143023731557
BHS,2010,35.87263571369805
BHS,2011,36.13430626477733
BHS,2012,34.564310025171025
BHS,2013,33.948948720002335
BHS,2014,33.078734748727385
BHS,2015,33.59640013854071
BHS,2016,32.50757343550969
BHS,2017,32.16057827516131
BHR,1990,138.02687078202734
BHR,1991,140.161776623088
BHR,1992,142.0950612449908
BHR,1993,141.61146334873192
BHR,1994,140.54402871801068
BHR,1995,138.62808899727978
BHR,1996,137.5712439312287
BHR,1997,136.35255834103148
BHR,1998,133.29825707923223
BHR,1999,125.1641575233259
BHR,2000,114.79963764607527
BHR,2001,109.0217862405695
BHR,2002,105.96310598371102
BHR,2003,107.6998468321174
BHR,2004,106.54968715790474
BHR,2005,100.61692371463765
BHR,2006,93.34008280739268
BHR,2007,88.86442896710403
BHR,2008,83.00833630516152
BHR,2009,76.99191471587311
BHR,2010,73.46772114726636
BHR,2011,70.64068619051397
BHR,2012,69.80218795071151
BHR,2013,67.35192003308644
BHR,2014,64.92148385042249
BHR,2015,65.48333614556586
BHR,2016,63.66939420221147
BHR,2017,62.900449377330354
BGD,1990,181.1175175652803
BGD,1991,169.6336667991106
BGD,1992,168.53034435832933
BGD,1993,164.14636042691987
BGD,1994,160.3805452473048
BGD,1995,160.66931331632674
BGD,1996,157.44735025766798
BGD,1997,154.41944651888085
BGD,1998,151.7079194930373
BGD,1999,149.79791490578296
BGD,2000,150.5674552990798
BGD,2001,149.03782336191168
BGD,2002,147.6925868124124
BGD,2003,146.99615824247755
BGD,2004,146.15674740866535
BGD,2005,145.9492857064684
BGD,2006,145.4644246363292
BGD,2007,147.13359513382787
BGD,2008,145.79914098761844
BGD,2009,141.61637844921685
BGD,2010,139.48625909238407
BGD,2011,131.27460117299978
BGD,2012,123.99714661505664
BGD,2013,118.84306236582067
BGD,2014,117.29326346602458
BGD,2015,113.29674354072166
BGD,2016,109.40404314209871
BGD,2017,108.52547816698328
BRB,1990,50.89437369714512
BRB,1991,50.67624164611947
BRB,1992,50.41298965244883
BRB,1993,50.61361519149905
BRB,1994,51.29808667724498
BRB,1995,50.0933865000619
BRB,1996,48.967275188484685
BRB,1997,49.66668761443718
BRB,1998,48.879584062130725
BRB,1999,47.546912411531515
BRB,2000,46.64426205588831
BRB,2001,44.832910319714735
BRB,2002,45.65774691850798
BRB,2003,45.78064115532273
BRB,2004,45.53439006406445
BRB,2005,45.18644617652532
BRB,2006,43.53664656121222
BRB,2007,42.037541270256845
BRB,2008,41.01968211981225
BRB,2009,38.8693828981944
BRB,2010,37.88086120072897
BRB,2011,38.289340714546206
BRB,2012,36.43140002391071
BRB,2013,35.97759020493165
BRB,2014,35.99840607603857
BRB,2015,35.92143363341093
BRB,2016,35.18312348566336
BRB,2017,35.068161413531136
BLR,1990,70.59146949929409
BLR,1991,71.62626309627784
BLR,1992,73.04893185355603
BLR,1993,78.74984552070579
BLR,1994,78.7730573008216
BLR,1995,80.77430100438673
BLR,1996,79.7972639586836
BLR,1997,80.32136138962727
BLR,1998,81.47571025404503
BLR,1999,83.13613270110005
BLR,2000,77.95938517050145
BLR,2001,81.12162296100469
BLR,2002,84.47979296758305
BLR,2003,80.94892628440813
BLR,2004,78.84639850384417
BLR,2005,79.36252965790456
BLR,2006,75.72020658570807
BLR,2007,70.99265022548252
BLR,2008,70.04607007920916
BLR,2009,69.74743547943721
BLR,2010,69.4509370624355
BLR,2011,69.0044721828045
BLR,2012,60.024917471278044
BLR,2013,57.68042010460761
BLR,2014,54.95603487675729
BLR,2015,52.68628081874558
BLR,2016,50.78554254856133
BLR,2017,50.7119499458568
BEL,1990,40.20601539563806
BEL,1991,38.75979262785238
BEL,1992,37.95673593766118
BEL,1993,37.41489399066741
BEL,1994,36.36974202663922
BEL,1995,35.7120384438123
BEL,1996,34.75089994035246
BEL,1997,34.24623690875665
BEL,1998,33.72297220222087
BEL,1999,33.13569340892186
BEL,2000,32.37665767377515
BEL,2001,31.394605114136507
BEL,2002,31.13023281274966
BEL,2003,30.429109260247284
BEL,2004,28.770306153529884
BEL,2005,27.909013532126288
BEL,2006,26.37835724432107
BEL,2007,26.185264645244
BEL,2008,26.06965397635318
BEL,2009,25.513991000357205
BEL,2010,24.672413071898163
BEL,2011,24.01711442583335
BEL,2012,23.06005561514013
BEL,2013,21.94982241716799
BEL,2014,20.193664782882074
BEL,2015,20.47646878669515
BEL,2016,19.272908553596018
BEL,2017,19.127512733372576
BLZ,1990,70.64330340282856
BLZ,1991,68.926759788471
BLZ,1992,67.95595148529296
BLZ,1993,66.81485208571436
BLZ,1994,65.83393124459307
BLZ,1995,65.49260648105651
BLZ,1996,67.95454160035054
BLZ,1997,70.18563180614977
BLZ,1998,71.54296922338266
BLZ,1999,72.51189615200192
BLZ,2000,69.97780174256403
BLZ,2001,66.40745162907014
BLZ,2002,65.90285990760476
BLZ,2003,65.1249254744506
BLZ,2004,62.96211366119205
BLZ,2005,60.175463878178
BLZ,2006,58.84767574337373
BLZ,2007,56.00205304800602
BLZ,2008,53.50489754835877
BLZ,2009,52.592489652163316
BLZ,2010,51.025597472546316
BLZ,2011,49.9327755188056
BLZ,2012,47.53409196166197
BLZ,2013,47.12128982407901
BLZ,2014,45.55579527783061
BLZ,2015,45.929066293267546
BLZ,2016,44.5258787637848
BLZ,2017,44.21203868186201
BEN,1990,171.97524143655875
BEN,1991,169.84258611896763
BEN,1992,167.60552065107257
BEN,1993,164.77104427866337
BEN,1994,163.14803496957256
BEN,1995,161.85242536490924
BEN,1996,161.26300277293737
BEN,1997,158.63359458781744
BEN,1998,156.31913077027227
BEN,1999,153.72755705760483
BEN,2000,151.95273020648696
BEN,2001,150.1901545051162
BEN,2002,148.709346275062
BEN,2003,145.77347904832965
BEN,2004,143.0875062622996
BEN,2005,139.1850652668533
BEN,2006,136.6448542888558
BEN,2007,133.73949955352774
BEN,2008,131.5784181564868
BEN,2009,130.07205192443368
BEN,2010,128.812970339228
BEN,2011,127.66808168952306
BEN,2012,126.94635138514329
BEN,2013,124.61672899977302
BEN,2014,120.75976564689653
BEN,2015,119.28558873159646
BEN,2016,115.80534192333549
BEN,2017,113.15957555347747
BMU,1990,39.915537826529274
BMU,1991,37.54325080242473
BMU,1992,36.408275763920344
BMU,1993,35.69995947585858
BMU,1994,33.869283989914365
BMU,1995,31.53308618661456
BMU,1996,31.969898736975836
BMU,1997,31.064453057804666
BMU,1998,31.083267670937076
BMU,1999,30.75888644536976
BMU,2000,30.248431016572642
BMU,2001,28.85287199847084
BMU,2002,28.03405752880569
BMU,2003,27.419029841467903
BMU,2004,26.564727863474868
BMU,2005,25.486432866517216
BMU,2006,24.73013658102828
BMU,2007,23.709954996159805
BMU,2008,22.84361066177115
BMU,2009,22.055528439064737
BMU,2010,21.317380536782732
BMU,2011,20.97008542566635
BMU,2012,20.28377543917834
BMU,2013,19.740474112448354
BMU,2014,18.97668010062664
BMU,2015,18.487370804645042
BMU,2016,17.80109469632257
BMU,2017,17.643625701259747
BTN,1990,171.44852771709066
BTN,1991,167.90276551866418
BTN,1992,165.43036746221495
BTN,1993,161.12240093920897
BTN,1994,156.3775591355588
BTN,1995,150.8547746993714
BTN,1996,144.48531194528124
BTN,1997,140.14957517418543
BTN,1998,134.60619508812175
BTN,1999,128.7645604334661
BTN,2000,125.05338747973462
BTN,2001,120.73012548511747
BTN,2002,116.04570358451213
BTN,2003,112.59283706743287
BTN,2004,108.67964819013497
BTN,2005,105.17379328168794
BTN,2006,101.53291027464573
BTN,2007,98.47272763950023
BTN,2008,95.36678354030013
BTN,2009,92.66924098408171
BTN,2010,89.76403972150649
BTN,2011,86.93564959332821
BTN,2012,84.33145054620377
BTN,2013,81.98371390598982
BTN,2014,79.6067539178256
BTN,2015,77.36572209851677
BTN,2016,74.5466533290088
BTN,2017,73.10805518693807
BOL,1990,139.54925634122404
BOL,1991,135.35373387321576
BOL,1992,130.06280894161526
BOL,1993,125.8044325008639
BOL,1994,120.11476116949034
BOL,1995,115.28044383573891
BOL,1996,110.45836012322727
BOL,1997,106.70060398761015
BOL,1998,101.49176324051544
BOL,1999,97.14089870420341
BOL,2000,92.51219374060489
BOL,2001,89.06374251836232
BOL,2002,86.89066476029099
BOL,2003,84.17530733550521
BOL,2004,81.9447683482877
BOL,2005,79.68689664099995
BOL,2006,77.37216906982425
BOL,2007,75.86726151017831
BOL,2008,73.65488695011815
BOL,2009,71.50127964932513
BOL,2010,69.18101269254493
BOL,2011,66.55719147289517
BOL,2012,63.955315040466274
BOL,2013,62.096407140397375
BOL,2014,59.66622337526416
BOL,2015,56.756622961081426
BOL,2016,54.62555759363193
BOL,2017,53.875072037928945
BIH,1990,90.1473149993282
BIH,1991,95.86161102560067
BIH,1992,98.69147988236871
BIH,1993,99.72690663397658
BIH,1994,98.4147890277707
BIH,1995,94.92405566418844
BIH,1996,88.6548377944522
BIH,1997,81.65381186045089
BIH,1998,74.47203866756057
BIH,1999,72.66106809394545
BIH,2000,70.94433194542628
BIH,2001,69.46624423539805
BIH,2002,67.9122495507707
BIH,2003,64.88110133492413
BIH,2004,63.32754712537135
BIH,2005,64.69417381566383
BIH,2006,64.22736202169018
BIH,2007,66.1337170940602
BIH,2008,63.173999505281444
BIH,2009,63.51900178767896
BIH,2010,62.431056674219505
BIH,2011,62.366923328932536
BIH,2012,60.760967748259525
BIH,2013,60.69196231422307
BIH,2014,60.16566452492593
BIH,2015,60.87582209041505
BIH,2016,58.97572422446513
BIH,2017,58.07743401399994
BWA,1990,111.81707771953677
BWA,1991,107.98255460968161
BWA,1992,103.48233640037012
BWA,1993,98.29036673508546
BWA,1994,93.86793415566035
BWA,1995,89.1754594246394
BWA,1996,84.13070672871976
BWA,1997,80.27023085881478
BWA,1998,77.94996165336639
BWA,1999,76.60714138490785
BWA,2000,76.51348469162498
BWA,2001,77.39235518901846
BWA,2002,78.88467762067559
BWA,2003,80.0516750340041
BWA,2004,80.1558999304868
BWA,2005,79.32218005905155
BWA,2006,78.57289429440775
BWA,2007,76.95135872427484
BWA,2008,79.5980413329827
BWA,2009,81.07287338488177
BWA,2010,81.04913856203335
BWA,2011,80.46615285123949
BWA,2012,79.05927997065125
BWA,2013,77.94419696021966
BWA,2014,76.59289047222315
BWA,2015,75.07226868898151
BWA,2016,72.00154318039542
BWA,2017,69.80400607591162
BRA,1990,74.96820393749235
BRA,1991,71.5250471254692
BRA,1992,69.97593942904952
BRA,1993,69.34643707093294
BRA,1994,66.74579837346744
BRA,1995,63.54859167066967
BRA,1996,60.677567773167105
BRA,1997,57.64588616035658
BRA,1998,55.80798641878173
BRA,1999,53.55486901479659
BRA,2000,50.9968563242018
BRA,2001,49.46436493879702
BRA,2002,48.04439382369452
BRA,2003,46.84749923628622
BRA,2004,45.22023967329941
BRA,2005,42.49168369440062
BRA,2006,41.46829485996244
BRA,2007,40.42460065255765
BRA,2008,39.40700664459148
BRA,2009,38.641701195723634
BRA,2010,37.874797243782695
BRA,2011,37.33320600993482
BRA,2012,35.39068712491836
BRA,2013,33.99981601665662
BRA,2014,32.431550097025244
BRA,2015,31.51608976332567
BRA,2016,30.349578155443645
BRA,2017,30.32107718446788
BRN,1990,47.634960325348274
BRN,1991,46.33671465260509
BRN,1992,44.73182700453076
BRN,1993,42.79414225477622
BRN,1994,41.008091572377126
BRN,1995,39.047565196429204
BRN,1996,37.86648536083148
BRN,1997,36.27362638271792
BRN,1998,35.307048769768286
BRN,1999,34.12141618296606
BRN,2000,33.05353651079779
BRN,2001,32.61723398203664
BRN,2002,32.34485594575676
BRN,2003,32.08565120528171
BRN,2004,31.589166234416762
BRN,2005,30.893190584100083
BRN,2006,30.602085017718494
BRN,2007,30.33106003674412
BRN,2008,29.841922013217502
BRN,2009,29.54578735789981
BRN,2010,29.107804435413055
BRN,2011,28.829655665603628
BRN,2012,29.52440600015166
BRN,2013,25.485870485241467
BRN,2014,22.34244982149285
BRN,2015,23.749659841782574
BRN,2016,20.478625328003286
BRN,2017,20.300877110426185
BGR,1990,87.48131921845896
BGR,1991,84.90475027268879
BGR,1992,85.98872806765156
BGR,1993,85.18329470756154
BGR,1994,86.86821351274021
BGR,1995,86.49063276407819
BGR,1996,86.695291531585
BGR,1997,89.99113565784276
BGR,1998,85.50331536621549
BGR,1999,79.87481378748001
BGR,2000,78.74314051748796
BGR,2001,76.31563335003864
BGR,2002,74.5083075853195
BGR,2003,72.16891176371385
BGR,2004,70.26332228934935
BGR,2005,69.63876003597454
BGR,2006,68.93884312232774
BGR,2007,66.54966890764359
BGR,2008,64.06481385694416
BGR,2009,62.244834142572934
BGR,2010,60.964684936555
BGR,2011,60.64861407496139
BGR,2012,56.915324546665985
BGR,2013,53.95632419056752
BGR,2014,55.19135623908331
BGR,2015,53.667068442388114
BGR,2016,51.77971020509638
BGR,2017,51.39213644722451
BFA,1990,179.78835028304115
BFA,1991,175.86311575682734
BFA,1992,174.17128999629867
BFA,1993,172.20835574251493
BFA,1994,171.26064776184222
BFA,1995,169.97151800920506
BFA,1996,168.43287344843753
BFA,1997,167.8629499744766
BFA,1998,167.1582986940134
BFA,1999,167.60703172726093
BFA,2000,168.78988750710357
BFA,2001,166.1720745862453
BFA,2002,165.0189007574376
BFA,2003,161.29580950512832
BFA,2004,158.4645243232365
BFA,2005,155.018053675665
BFA,2006,152.07867323142244
BFA,2007,148.76785907145302
BFA,2008,145.9536668128035
BFA,2009,143.60237055736044
BFA,2010,142.53973782398592
BFA,2011,141.69264902682534
BFA,2012,141.498832457825
BFA,2013,139.72516628333588
BFA,2014,138.19702223084195
BFA,2015,137.96110169969214
BFA,2016,136.00104935851678
BFA,2017,133.18266376444097
BDI,1990,242.81251613512984
BDI,1991,239.2697721888066
BDI,1992,238.5634204115509
BDI,1993,236.6360920500193
BDI,1994,232.38421320561847
BDI,1995,232.86737485754927
BDI,1996,233.2424051317994
BDI,1997,230.13916329071904
BDI,1998,224.74997599117972
BDI,1999,218.1428718452705
BDI,2000,212.10125906138524
BDI,2001,203.19094427581828
BDI,2002,197.1234566302469
BDI,2003,191.35555411321053
BDI,2004,187.61091394036563
BDI,2005,184.33530049760427
BDI,2006,177.71629355581538
BDI,2007,171.76148249677988
BDI,2008,166.09264774631717
BDI,2009,161.099480912733
BDI,2010,158.8599993226632
BDI,2011,156.8581128502662
BDI,2012,154.39028849301255
BDI,2013,151.82916169069134
BDI,2014,148.99169160747448
BDI,2015,146.90643026980257
BDI,2016,144.35628994473123
BDI,2017,142.77420767474803
KHM,1990,224.62823081485678
KHM,1991,220.4739553508314
KHM,1992,216.50851986672106
KHM,1993,213.32716021457603
KHM,1994,210.7392440182279
KHM,1995,207.40001917519996
KHM,1996,202.91115183099427
KHM,1997,198.60131047912847
KHM,1998,193.57237684098573
KHM,1999,188.1159390100408
KHM,2000,181.94716038887634
KHM,2001,175.97830694310963
KHM,2002,169.46144485222305
KHM,2003,163.24182756788775
KHM,2004,157.4301721039755
KHM,2005,150.95977520425654
KHM,2006,145.09124323109663
KHM,2007,139.73890675227193
KHM,2008,134.58797722006568
KHM,2009,130.41648243934665
KHM,2010,126.51152953642092
KHM,2011,122.91252843937674
KHM,2012,119.8882978676502
KHM,2013,116.81287088892161
KHM,2014,114.41026890876783
KHM,2015,111.89318446706794
KHM,2016,109.4873363899311
KHM,2017,107.97949761148656
CMR,1990,160.75496714904153
CMR,1991,160.53659399857355
CMR,1992,161.43868707081796
CMR,1993,162.00369139829135
CMR,1994,162.02784851538323
CMR,1995,161.9322936967943
CMR,1996,162.69248288084
CMR,1997,163.86067399604508
CMR,1998,163.7787480334469
CMR,1999,163.38558167637171
CMR,2000,163.63020246237429
CMR,2001,161.87398872594733
CMR,2002,160.81297214791255
CMR,2003,158.93032180995647
CMR,2004,156.97417645269013
CMR,2005,155.00932599317795
CMR,2006,152.6527832254583
CMR,2007,149.8767349879469
CMR,2008,147.02824304823068
CMR,2009,144.22271895022658
CMR,2010,141.05546066671639
CMR,2011,136.8754853407144
CMR,2012,133.5273665117491
CMR,2013,128.10790055341036
CMR,2014,123.00749466453344
CMR,2015,122.50888574883061
CMR,2016,118.32719509326357
CMR,2017,113.96151454529945
CAN,1990,23.74844422828835
CAN,1991,23.340362624372574
CAN,1992,23.009470509058634
CAN,1993,23.03293394998869
CAN,1994,22.60287568491617
CAN,1995,22.32565536454619
CAN,1996,22.18101304647748
CAN,1997,21.92768259457542
CAN,1998,21.655376730525028
CAN,1999,21.17703242411786
CAN,2000,20.264862852606562
CAN,2001,19.82450758962605
CAN,2002,19.524280039417903
CAN,2003,19.170328272835427
CAN,2004,18.40919357387859
CAN,2005,17.79267692129563
CAN,2006,17.143911410144163
CAN,2007,16.93196200300111
CAN,2008,16.51813805891428
CAN,2009,15.767600138977475
CAN,2010,14.883376771321249
CAN,2011,14.599338451029752
CAN,2012,13.829675583586221
CAN,2013,12.975014081314262
CAN,2014,12.618722382754047
CAN,2015,12.217926497625728
CAN,2016,11.002674780961692
CAN,2017,10.716618413539726
CPV,1990,83.56722375900573
CPV,1991,82.15621838156864
CPV,1992,80.48089387157098
CPV,1993,79.15060016386224
CPV,1994,77.70989841851656
CPV,1995,76.13597633273179
CPV,1996,75.9907965110289
CPV,1997,74.3163308905269
CPV,1998,72.3504898705217
CPV,1999,70.92321931575988
CPV,2000,68.44559531713239
CPV,2001,67.09993261183845
CPV,2002,65.5233122624898
CPV,2003,63.711242619348006
CPV,2004,61.78398116320112
CPV,2005,60.19659297678352
CPV,2006,59.08940651321768
CPV,2007,57.378985886232186
CPV,2008,56.154984043777354
CPV,2009,55.1239956226564
CPV,2010,54.24334071229859
CPV,2011,54.625199181776104
CPV,2012,54.383318787983264
CPV,2013,53.19425702951222
CPV,2014,52.09271220135209
CPV,2015,53.05591785244469
CPV,2016,51.265601321107034
CPV,2017,50.817777556463234
,1990,71.15639933328015
,1991,69.96356391754495
,1992,69.55923400452423
,1993,69.50529080947535
,1994,68.47102078922389
,1995,67.15265772578181
,1996,66.23004921563039
,1997,64.64979601734724
,1998,63.78741243092625
,1999,62.377429161217385
,2000,59.834433782180696
,2001,58.96201594693902
,2002,56.66570037091221
,2003,56.318916744677
,2004,55.99012583866315
,2005,55.37466823120498
,2006,54.02439413091097
,2007,53.42908567429369
,2008,53.11562092011797
,2009,52.4213494295366
,2010,51.31472032098012
,2011,50.1785684463675
,2012,49.06562073485294
,2013,48.90005985662562
,2014,48.02021908068403
,2015,47.94433864899432
,2016,47.00157507932333
,2017,46.42572749368469
CAF,1990,239.7716259644816
CAF,1991,239.57339349722815
CAF,1992,236.73026457437905
CAF,1993,239.03985026587588
CAF,1994,237.77261829168984
CAF,1995,236.14416518097613
CAF,1996,237.4890836853658
CAF,1997,235.6979279021763
CAF,1998,234.35930578174236
CAF,1999,233.14009737591996
CAF,2000,230.82024875086628
CAF,2001,228.96074474774815
CAF,2002,227.50304677224887
CAF,2003,226.43110059721627
CAF,2004,224.51259960277127
CAF,2005,222.62688349373215
CAF,2006,222.82293714818465
CAF,2007,221.02473686065193
CAF,2008,219.23004393376448
CAF,2009,217.9204919963681
CAF,2010,215.69405994389092
CAF,2011,211.6702672452874
CAF,2012,207.17903501178952
CAF,2013,206.84440912227316
CAF,2014,206.23333976623766
CAF,2015,205.8482841741763
CAF,2016,202.4576739525978
CAF,2017,199.65099723487427
,1990,102.96914643803028
,1991,104.9583353662825
,1992,108.99928689577908
,1993,113.68836807749173
,1994,117.48587739561565
,1995,116.9631992518831
,1996,116.70260621027201
,1997,114.73930244717164
,1998,112.83691093254345
,1999,109.46833636737247
,2000,107.53202910212377
,2001,107.69702347608657
,2002,109.10195826911901
,2003,109.95028874993325
,2004,108.55251874066927
,2005,106.83398797811233
,2006,104.8260931630396
,2007,102.28940030166895
,2008,99.76141030195302
,2009,96.23068636390768
,2010,93.43419652612532
,2011,92.15589880680857
,2012,88.49953575524191
,2013,86.06107180099
,2014,82.40615341088434
,2015,82.39223572108011
,2016,79.42307460992046
,2017,79.03843943847875
,1990,80.73910394501873
,1991,79.48811098210334
,1992,78.96462279693493
,1993,76.88999235807563
,1994,75.24595347804686
,1995,74.23865086336643
,1996,72.57045479785914
,1997,71.34770082863027
